sample_seq,fault_label,reliability_word,active_detectors,invalid_channels,active_control_flags,changed_commands,input_accelerator,output_accelerator,input_brake,output_brake,input_steering_raw,output_steering_raw,input_speed_limit,output_speed_limit,td_remain_sec,invariant_violations
701,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
702,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
703,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
704,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
705,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
706,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
707,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
708,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
709,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
710,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
711,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
712,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
713,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
714,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
715,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
716,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
717,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
718,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
719,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
720,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
721,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,speed_limit,0,0,0,0,0,0,4576,3204,11,
722,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,speed_limit,0,0,0,0,0,0,4576,3204,11,
723,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
724,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
725,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
726,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
727,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
728,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
729,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
730,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
731,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
732,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
733,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
734,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,speed_limit,0,0,0,0,0,0,4480,3136,11,
735,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,speed_limit,0,0,0,0,0,0,4480,3136,11,
736,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
737,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,11,
738,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
739,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,11,
740,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
741,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
742,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
743,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
744,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
745,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
746,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
747,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
748,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
749,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,10,
750,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
751,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
752,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
753,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
754,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
755,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
756,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,speed_limit,0,0,0,0,0,0,4576,3204,10,
757,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,speed_limit,0,0,0,0,0,0,4576,3204,10,
758,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,10,
759,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
760,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
761,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
762,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
763,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
764,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
765,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,9,
766,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4480,3136,9,
767,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
768,none,00158055,jump:distance;jump:approach_speed;stuck:gyro_z;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x;consistency:accel_y;consistency:gyro_z,gyro_z,hud_warning;transition_demand,accelerator;speed_limit,8,0,0,0,0,0,4576,3204,9,
